name,source
FBtr0333482.1,protein_coding
FBtr0333483.1,lincRNA
FBtr0333484.1,protein_coding
FBtr0333485.1,protein_coding
FBtr0333486.1,protein_coding
FBtr0333487.1,protein_coding
FBtr0333488.1,protein_coding
FBtr0333489.1,protein_coding
FBtr0333490.1,protein_coding
FBtr0333491.1,protein_coding
FBtr0333492.1,protein_coding
FBtr0333493.1,protein_coding
FBtr0333494.1,protein_coding
FBtr0333495.1,protein_coding
FBtr0333496.1,protein_coding
FBtr0333497.1,protein_coding
FBtr0333498.1,protein_coding
FBtr0333499.1,protein_coding
FBtr0333500.1,protein_coding
FBtr0333501.1,protein_coding
FBtr0333502.1,protein_coding
FBtr0333503.1,protein_coding
FBtr0333504.1,protein_coding
FBtr0333505.1,protein_coding
FBtr0333506.1,protein_coding
FBtr0333507.1,protein_coding
FBtr0333508.1,protein_coding
FBtr0333509.1,protein_coding
FBtr0333511.1,protein_coding
FBtr0333516.1,protein_coding
FBtr0333517.1,protein_coding
FBtr0333519.1,protein_coding
FBtr0333520.1,protein_coding
FBtr0333521.1,protein_coding
FBtr0333522.1,protein_coding
FBtr0333523.1,protein_coding
FBtr0333524.1,protein_coding
FBtr0333525.1,protein_coding
FBtr0333526.1,protein_coding
FBtr0333527.1,protein_coding
FBtr0333528.1,protein_coding
FBtr0333529.1,protein_coding
FBtr0333530.1,protein_coding
FBtr0333531.1,protein_coding
FBtr0333532.1,protein_coding
FBtr0333533.1,protein_coding
FBtr0333534.1,protein_coding
FBtr0333535.1,protein_coding
FBtr0333536.1,protein_coding
FBtr0333537.1,protein_coding
FBtr0333538.1,protein_coding
FBtr0333539.1,protein_coding
FBtr0333540.1,protein_coding
FBtr0333541.1,protein_coding
FBtr0333542.1,protein_coding
FBtr0333543.1,protein_coding
FBtr0333544.1,protein_coding
FBtr0333545.1,protein_coding
FBtr0333546.1,protein_coding
FBtr0333547.1,protein_coding
FBtr0333548.1,protein_coding
FBtr0333549.1,protein_coding
FBtr0333550.1,protein_coding
FBtr0333551.1,protein_coding
FBtr0333552.1,lincRNA
FBtr0333553.1,pseudogene
FBtr0333554.1,protein_coding
FBtr0333555.1,protein_coding
FBtr0333556.1,protein_coding
FBtr0333557.1,protein_coding
FBtr0333558.1,lincRNA
FBtr0333559.1,protein_coding
FBtr0333560.1,protein_coding
FBtr0333561.1,protein_coding
FBtr0333562.1,protein_coding
FBtr0333563.1,protein_coding
FBtr0333564.1,protein_coding
FBtr0333565.1,protein_coding
FBtr0333566.1,protein_coding
FBtr0333567.1,protein_coding
FBtr0333568.1,protein_coding
FBtr0333569.1,protein_coding
FBtr0333570.1,protein_coding
FBtr0333571.1,protein_coding
FBtr0333572.1,protein_coding
FBtr0333573.1,protein_coding
FBtr0333574.1,protein_coding
FBtr0333575.1,protein_coding
FBtr0333576.1,protein_coding
FBtr0333577.1,protein_coding
FBtr0333578.1,protein_coding
FBtr0333579.1,protein_coding
FBtr0333580.1,protein_coding
FBtr0333581.1,protein_coding
FBtr0333582.1,protein_coding
FBtr0333583.1,protein_coding
FBtr0333584.1,protein_coding
FBtr0333585.1,protein_coding
FBtr0333586.1,protein_coding
FBtr0333587.1,protein_coding
FBtr0333588.1,protein_coding
FBtr0333589.1,protein_coding
FBtr0333590.1,protein_coding
FBtr0333591.1,protein_coding
FBtr0333592.1,protein_coding
FBtr0333593.1,protein_coding
FBtr0333594.1,protein_coding
FBtr0333595.1,protein_coding
FBtr0333596.1,protein_coding
FBtr0333598.1,protein_coding
FBtr0333599.1,protein_coding
FBtr0333600.1,protein_coding
FBtr0333601.1,protein_coding
FBtr0333602.1,protein_coding
FBtr0333603.1,protein_coding
FBtr0333604.1,protein_coding
FBtr0333605.1,protein_coding
FBtr0333606.1,protein_coding
FBtr0333607.1,protein_coding
FBtr0333608.1,protein_coding
FBtr0333609.1,protein_coding
FBtr0333610.1,protein_coding
FBtr0333611.1,protein_coding
FBtr0333612.1,protein_coding
FBtr0333613.1,protein_coding
FBtr0333614.1,protein_coding
FBtr0333615.1,lincRNA
FBtr0333616.1,protein_coding
FBtr0333617.1,protein_coding
FBtr0333618.1,protein_coding
FBtr0333619.1,protein_coding
FBtr0333623.1,lincRNA
FBtr0333624.1,protein_coding
FBtr0333625.1,protein_coding
FBtr0333626.1,protein_coding
FBtr0333627.1,protein_coding
FBtr0333628.1,protein_coding
FBtr0333629.1,protein_coding
FBtr0333630.1,protein_coding
FBtr0333631.1,protein_coding
FBtr0333632.1,protein_coding
FBtr0333654.1,protein_coding
FBtr0333655.1,protein_coding
FBtr0333656.1,protein_coding
FBtr0333657.1,protein_coding
FBtr0333658.1,protein_coding
FBtr0333659.1,protein_coding
FBtr0333660.1,protein_coding
FBtr0333661.1,protein_coding
FBtr0333662.1,protein_coding
FBtr0333663.1,protein_coding
FBtr0333664.1,protein_coding
FBtr0333665.1,protein_coding
FBtr0333666.1,protein_coding
FBtr0333667.1,protein_coding
FBtr0333668.1,protein_coding
FBtr0333670.1,protein_coding
FBtr0333671.1,protein_coding
FBtr0333672.1,protein_coding
FBtr0333673.1,protein_coding
FBtr0333674.1,protein_coding
FBtr0333675.1,protein_coding
FBtr0333676.1,protein_coding
FBtr0333677.1,protein_coding
FBtr0333678.1,protein_coding
FBtr0333679.1,protein_coding
FBtr0333680.1,protein_coding
FBtr0333681.1,protein_coding
FBtr0333682.1,pseudogene
FBtr0333683.1,pseudogene
FBtr0333684.1,pseudogene
FBtr0333685.1,protein_coding
FBtr0333686.1,protein_coding
FBtr0333687.1,protein_coding
FBtr0333688.1,protein_coding
FBtr0333689.1,protein_coding
FBtr0333690.1,protein_coding
FBtr0333691.1,protein_coding
FBtr0333692.1,protein_coding
FBtr0333693.1,protein_coding
FBtr0333694.1,protein_coding
FBtr0333695.1,protein_coding
FBtr0333696.1,protein_coding
FBtr0333697.1,protein_coding
FBtr0333698.1,protein_coding
FBtr0333699.1,protein_coding
FBtr0333700.1,protein_coding
FBtr0333701.1,protein_coding
FBtr0333702.1,protein_coding
FBtr0333703.1,lincRNA
FBtr0333704.1,lincRNA
FBtr0333705.1,lincRNA
FBtr0333706.1,protein_coding
FBtr0333707.1,lincRNA
FBtr0333708.1,protein_coding
FBtr0333709.1,protein_coding
FBtr0333710.1,protein_coding
FBtr0333711.1,protein_coding
FBtr0333712.1,protein_coding
FBtr0333713.1,protein_coding
FBtr0333714.1,protein_coding
FBtr0333715.1,protein_coding
FBtr0333716.1,protein_coding
FBtr0333717.1,protein_coding
FBtr0333718.1,protein_coding
FBtr0333719.1,protein_coding
FBtr0333720.1,protein_coding
FBtr0333721.1,protein_coding
FBtr0333722.1,protein_coding
FBtr0333723.1,protein_coding
FBtr0333724.1,lincRNA
FBtr0333725.1,lincRNA
FBtr0333726.1,protein_coding
FBtr0333727.1,protein_coding
FBtr0333728.1,protein_coding
FBtr0333729.1,protein_coding
FBtr0333730.1,protein_coding
FBtr0333731.1,protein_coding
FBtr0333740.1,protein_coding
FBtr0333742.1,protein_coding
FBtr0333743.1,protein_coding
FBtr0333744.1,protein_coding
FBtr0333745.1,protein_coding
FBtr0333746.1,protein_coding
FBtr0333748.1,protein_coding
FBtr0333749.1,protein_coding
FBtr0333750.1,protein_coding
FBtr0333751.1,protein_coding
FBtr0333752.1,protein_coding
FBtr0333753.1,protein_coding
FBtr0333754.1,protein_coding
FBtr0333755.1,protein_coding
FBtr0333756.1,protein_coding
FBtr0333757.1,protein_coding
FBtr0333759.1,protein_coding
FBtr0333760.1,protein_coding
FBtr0333762.1,protein_coding
FBtr0333763.1,lincRNA
FBtr0333764.1,protein_coding
FBtr0333765.1,protein_coding
FBtr0333766.1,protein_coding
FBtr0333767.1,protein_coding
FBtr0333768.1,protein_coding
FBtr0333769.1,lincRNA
FBtr0333770.1,lincRNA
FBtr0333773.1,lincRNA
FBtr0333774.1,lincRNA
FBtr0333775.1,lincRNA
FBtr0333776.1,lincRNA
FBtr0333777.1,protein_coding
FBtr0333793.1,protein_coding
FBtr0333794.1,protein_coding
FBtr0333795.1,protein_coding
FBtr0333796.1,protein_coding
FBtr0333797.1,protein_coding
FBtr0333798.1,protein_coding
FBtr0333799.1,protein_coding
FBtr0333800.1,protein_coding
FBtr0333801.1,protein_coding
FBtr0333802.1,protein_coding
FBtr0333803.1,protein_coding
FBtr0333804.1,protein_coding
FBtr0333805.1,protein_coding
FBtr0333806.1,protein_coding
FBtr0333808.1,protein_coding
FBtr0333809.1,protein_coding
FBtr0333810.1,protein_coding
FBtr0333811.1,protein_coding
FBtr0333813.1,protein_coding
FBtr0333814.1,protein_coding
FBtr0333815.1,protein_coding
FBtr0333816.1,protein_coding
FBtr0333817.1,protein_coding
FBtr0333818.1,protein_coding
FBtr0333819.1,protein_coding
FBtr0333820.1,protein_coding
FBtr0333821.1,protein_coding
FBtr0333822.1,protein_coding
FBtr0333823.1,protein_coding
FBtr0333824.1,protein_coding
FBtr0333825.1,protein_coding
FBtr0333826.1,protein_coding
FBtr0333827.1,protein_coding
FBtr0333828.1,protein_coding
FBtr0333829.1,protein_coding
FBtr0333830.1,protein_coding
FBtr0333831.1,protein_coding
FBtr0333832.1,protein_coding
FBtr0333833.1,protein_coding
FBtr0333834.1,protein_coding
FBtr0333835.1,protein_coding
FBtr0333836.1,protein_coding
FBtr0333837.1,protein_coding
FBtr0333838.1,protein_coding
FBtr0333839.1,protein_coding
FBtr0333840.1,protein_coding
FBtr0333841.1,protein_coding
FBtr0333842.1,protein_coding
FBtr0333843.1,protein_coding
FBtr0333844.1,protein_coding
FBtr0333845.1,protein_coding
FBtr0333846.1,protein_coding
FBtr0333847.1,protein_coding
FBtr0333849.1,pseudogene
FBtr0333850.1,protein_coding
FBtr0333851.1,protein_coding
FBtr0333852.1,protein_coding
FBtr0333853.1,protein_coding
FBtr0333855.1,protein_coding
FBtr0333856.1,protein_coding
FBtr0333857.1,protein_coding
FBtr0333858.1,protein_coding
FBtr0333859.1,protein_coding
FBtr0333860.1,protein_coding
FBtr0333861.1,protein_coding
FBtr0333862.1,protein_coding
FBtr0333863.1,protein_coding
FBtr0333864.1,protein_coding
FBtr0333865.1,protein_coding
FBtr0333866.1,protein_coding
FBtr0333867.1,protein_coding
FBtr0333868.1,lincRNA
FBtr0333869.1,protein_coding
FBtr0333870.1,protein_coding
FBtr0333871.1,protein_coding
FBtr0333872.1,protein_coding
FBtr0333873.1,protein_coding
FBtr0333874.1,protein_coding
FBtr0333875.1,protein_coding
FBtr0333876.1,protein_coding
FBtr0333877.1,protein_coding
FBtr0333878.1,protein_coding
FBtr0333879.1,protein_coding
FBtr0333880.1,protein_coding
FBtr0333881.1,protein_coding
FBtr0333882.1,protein_coding
FBtr0333883.1,protein_coding
FBtr0333884.1,protein_coding
FBtr0333885.1,protein_coding
FBtr0333886.1,protein_coding
FBtr0333887.1,protein_coding
FBtr0333888.1,protein_coding
FBtr0333889.1,protein_coding
FBtr0333890.1,protein_coding
FBtr0333891.1,protein_coding
FBtr0333892.1,protein_coding
FBtr0333893.1,protein_coding
FBtr0333894.1,protein_coding
FBtr0333895.1,protein_coding
FBtr0333896.1,protein_coding
FBtr0333897.1,protein_coding
FBtr0333898.1,protein_coding
FBtr0333899.1,protein_coding
FBtr0333900.1,lincRNA
FBtr0333901.1,protein_coding
FBtr0333902.1,protein_coding
FBtr0333903.1,protein_coding
FBtr0333904.1,protein_coding
FBtr0333905.1,lincRNA
FBtr0333906.1,lincRNA
FBtr0333907.1,protein_coding
FBtr0333908.1,protein_coding
FBtr0333909.1,protein_coding
FBtr0333910.1,protein_coding
FBtr0333911.1,protein_coding
FBtr0333912.1,protein_coding
FBtr0333913.1,protein_coding
FBtr0333914.1,protein_coding
FBtr0333915.1,protein_coding
FBtr0333916.1,lincRNA
FBtr0333917.1,protein_coding
FBtr0333918.1,protein_coding
FBtr0333920.1,protein_coding
FBtr0333921.1,protein_coding
FBtr0333922.1,protein_coding
FBtr0333923.1,protein_coding
FBtr0333925.1,protein_coding
FBtr0333926.1,protein_coding
FBtr0333927.1,protein_coding
FBtr0333928.1,protein_coding
FBtr0333929.1,protein_coding
FBtr0333930.1,protein_coding
FBtr0333931.1,protein_coding
FBtr0333932.1,protein_coding
FBtr0333934.1,protein_coding
FBtr0333935.1,protein_coding
FBtr0333936.1,lincRNA
FBtr0333937.1,pseudogene
FBtr0333938.1,lincRNA
FBtr0333939.1,protein_coding
FBtr0333940.1,protein_coding
FBtr0333941.1,protein_coding
FBtr0333942.1,protein_coding
FBtr0333943.1,protein_coding
FBtr0333944.1,protein_coding
FBtr0333945.1,protein_coding
FBtr0333946.1,protein_coding
FBtr0333947.1,protein_coding
FBtr0333948.1,protein_coding
FBtr0333949.1,protein_coding
FBtr0333950.1,lincRNA
FBtr0333951.1,pseudogene
FBtr0333952.1,protein_coding
FBtr0333953.1,protein_coding
FBtr0333954.1,protein_coding
FBtr0333955.1,protein_coding
FBtr0333956.1,protein_coding
FBtr0333957.1,protein_coding
FBtr0333958.1,protein_coding
FBtr0333959.1,protein_coding
FBtr0333960.1,protein_coding
FBtr0333961.1,protein_coding
FBtr0333962.1,protein_coding
FBtr0333963.1,protein_coding
FBtr0333964.1,protein_coding
FBtr0333965.1,lincRNA
FBtr0333966.1,lincRNA
FBtr0333967.1,protein_coding
FBtr0333968.1,lincRNA
FBtr0333969.1,protein_coding
FBtr0333970.1,protein_coding
FBtr0333971.1,protein_coding
FBtr0333972.1,protein_coding
FBtr0333973.1,protein_coding
FBtr0333974.1,protein_coding
FBtr0334005.1,protein_coding
FBtr0334006.1,protein_coding
FBtr0334007.1,protein_coding
FBtr0334008.1,protein_coding
FBtr0334011.1,protein_coding
FBtr0334012.1,protein_coding
FBtr0334014.1,pseudogene
FBtr0334025.1,protein_coding
FBtr0334026.1,protein_coding
FBtr0334027.1,protein_coding
FBtr0334028.1,protein_coding
FBtr0334029.1,protein_coding
FBtr0334030.1,protein_coding
FBtr0334031.1,pseudogene
FBtr0334033.1,protein_coding
FBtr0334034.1,protein_coding
FBtr0334035.1,protein_coding
FBtr0334036.1,protein_coding
FBtr0334037.1,protein_coding
FBtr0334038.1,protein_coding
FBtr0334039.1,protein_coding
FBtr0334040.1,protein_coding
FBtr0334041.1,protein_coding
FBtr0334042.1,protein_coding
FBtr0334043.1,protein_coding
FBtr0334044.1,protein_coding
FBtr0334045.1,lincRNA
FBtr0334046.1,protein_coding
FBtr0334049.1,lincRNA
FBtr0334050.1,lincRNA
FBtr0334051.1,lincRNA
FBtr0334053.1,protein_coding
FBtr0334054.1,protein_coding
FBtr0334056.1,protein_coding
FBtr0334057.1,protein_coding
FBtr0334058.1,lincRNA
FBtr0334059.1,protein_coding
FBtr0334060.1,protein_coding
FBtr0334061.1,protein_coding
FBtr0334062.1,protein_coding
FBtr0334063.1,protein_coding
FBtr0334064.1,protein_coding
FBtr0334066.1,protein_coding
FBtr0334067.1,protein_coding
FBtr0334068.1,protein_coding
FBtr0334069.1,protein_coding
FBtr0334070.1,protein_coding
FBtr0334071.1,protein_coding
FBtr0334072.1,protein_coding
FBtr0334073.1,protein_coding
FBtr0334074.1,protein_coding
FBtr0334075.1,protein_coding
FBtr0334076.1,protein_coding
FBtr0334077.1,protein_coding
FBtr0334078.1,protein_coding
FBtr0334079.1,protein_coding
FBtr0334080.1,protein_coding
FBtr0334081.1,protein_coding
FBtr0334082.1,protein_coding
FBtr0334084.1,protein_coding
FBtr0334085.1,protein_coding
FBtr0334086.1,protein_coding
FBtr0334087.1,protein_coding
FBtr0334088.1,protein_coding
FBtr0334089.1,protein_coding
FBtr0334090.1,protein_coding
FBtr0334091.1,protein_coding
FBtr0334092.1,protein_coding
FBtr0334093.1,protein_coding
FBtr0334094.1,protein_coding
FBtr0334095.1,lincRNA
FBtr0334096.1,protein_coding
FBtr0334097.1,lincRNA
FBtr0334098.1,protein_coding
FBtr0334099.1,protein_coding
FBtr0334100.1,protein_coding
FBtr0334101.1,lincRNA
FBtr0334102.1,protein_coding
FBtr0334103.1,protein_coding
FBtr0334105.1,protein_coding
FBtr0334106.1,lincRNA
FBtr0334107.1,lincRNA
FBtr0334108.1,protein_coding
FBtr0334109.1,protein_coding
FBtr0334110.1,protein_coding
FBtr0334111.1,protein_coding
FBtr0334112.1,lincRNA
FBtr0334113.1,protein_coding
FBtr0334114.1,protein_coding
FBtr0334115.1,protein_coding
FBtr0334116.1,protein_coding
FBtr0334119.1,protein_coding
FBtr0334120.1,protein_coding
FBtr0334121.1,protein_coding
FBtr0334122.1,protein_coding
FBtr0334123.1,protein_coding
FBtr0334124.1,protein_coding
FBtr0334125.1,protein_coding
FBtr0334126.1,protein_coding
FBtr0334127.1,protein_coding
FBtr0334128.1,protein_coding
FBtr0334130.1,protein_coding
FBtr0334131.1,protein_coding
FBtr0334132.1,protein_coding
FBtr0334134.1,protein_coding
FBtr0334135.1,protein_coding
FBtr0334136.1,protein_coding
FBtr0334137.1,protein_coding
FBtr0334138.1,protein_coding
FBtr0334139.1,protein_coding
FBtr0334140.1,protein_coding
FBtr0334141.1,protein_coding
FBtr0334142.1,protein_coding
FBtr0334143.1,protein_coding
FBtr0334144.1,protein_coding
FBtr0334145.1,protein_coding
FBtr0334146.1,protein_coding
FBtr0334147.1,protein_coding
FBtr0334148.1,protein_coding
FBtr0334149.1,protein_coding
FBtr0334150.1,protein_coding
FBtr0334151.1,protein_coding
FBtr0334152.1,protein_coding
FBtr0334153.1,protein_coding
FBtr0334154.1,protein_coding
FBtr0334155.1,protein_coding
FBtr0334156.1,protein_coding
FBtr0334157.1,protein_coding
FBtr0334158.1,protein_coding
FBtr0334159.1,protein_coding
FBtr0334160.1,protein_coding
FBtr0334161.1,protein_coding
FBtr0334162.1,protein_coding
FBtr0334163.1,protein_coding
FBtr0334164.1,protein_coding
FBtr0334165.1,protein_coding
FBtr0334166.1,protein_coding
FBtr0334167.1,protein_coding
FBtr0334168.1,protein_coding
FBtr0334169.1,protein_coding
FBtr0334170.1,protein_coding
FBtr0334171.1,protein_coding
FBtr0334172.1,protein_coding
FBtr0334173.1,protein_coding
FBtr0334174.1,protein_coding
FBtr0334175.1,protein_coding
FBtr0334176.1,protein_coding
FBtr0334265.1,protein_coding
FBtr0334266.1,protein_coding
FBtr0334273.1,lincRNA
FBtr0334274.1,protein_coding
FBtr0334275.1,protein_coding
FBtr0334276.1,protein_coding
FBtr0334277.1,protein_coding
FBtr0334278.1,protein_coding
FBtr0334279.1,protein_coding
FBtr0334280.1,protein_coding
FBtr0334281.1,protein_coding
FBtr0334282.1,protein_coding
FBtr0334283.1,protein_coding
FBtr0334284.1,protein_coding
FBtr0334285.1,protein_coding
FBtr0334286.1,protein_coding
FBtr0334287.1,protein_coding
FBtr0334288.1,protein_coding
FBtr0334289.1,protein_coding
FBtr0334290.1,protein_coding
FBtr0334291.1,protein_coding
FBtr0334292.1,protein_coding
FBtr0334293.1,protein_coding
FBtr0334294.1,protein_coding
FBtr0334295.1,protein_coding
FBtr0334296.1,protein_coding
FBtr0334297.1,protein_coding
FBtr0334298.1,protein_coding
FBtr0334299.1,protein_coding
FBtr0334300.1,protein_coding
FBtr0334301.1,protein_coding
FBtr0334302.1,protein_coding
FBtr0334303.1,protein_coding
FBtr0334304.1,protein_coding
FBtr0334305.1,protein_coding
FBtr0334306.1,protein_coding
FBtr0334307.1,protein_coding
FBtr0334308.1,protein_coding
FBtr0334309.1,protein_coding
FBtr0334310.1,protein_coding
FBtr0334311.1,protein_coding
FBtr0334312.1,protein_coding
FBtr0334313.1,protein_coding
FBtr0334314.1,protein_coding
FBtr0334315.1,protein_coding
FBtr0334316.1,lincRNA
FBtr0334317.1,protein_coding
FBtr0334318.1,protein_coding
FBtr0334319.1,protein_coding
FBtr0334320.1,protein_coding
FBtr0334321.1,lincRNA
FBtr0334322.1,protein_coding
FBtr0334323.1,lincRNA
FBtr0334324.1,lincRNA
FBtr0334325.1,pseudogene
FBtr0334326.1,pseudogene
FBtr0334327.1,protein_coding
FBtr0334328.1,protein_coding
FBtr0334329.1,protein_coding
FBtr0334330.1,lincRNA
FBtr0334331.1,protein_coding
FBtr0334332.1,protein_coding
FBtr0334333.1,protein_coding
FBtr0334334.1,protein_coding
FBtr0334335.1,protein_coding
FBtr0334336.1,protein_coding
FBtr0334337.1,protein_coding
FBtr0334338.1,lincRNA
FBtr0334339.1,protein_coding
FBtr0334340.1,lincRNA
FBtr0334400.1,protein_coding
FBtr0334401.1,protein_coding
FBtr0334402.1,protein_coding
FBtr0334403.1,protein_coding
FBtr0334404.1,protein_coding
FBtr0334405.1,protein_coding
FBtr0334407.1,protein_coding
FBtr0334408.1,protein_coding
FBtr0334409.1,protein_coding
FBtr0334410.1,lincRNA
FBtr0334453.1,protein_coding
FBtr0334454.1,protein_coding
FBtr0334455.1,protein_coding
FBtr0334456.1,protein_coding
FBtr0334457.1,protein_coding
FBtr0334458.1,protein_coding
FBtr0334459.1,protein_coding
FBtr0334460.1,protein_coding
FBtr0334461.1,protein_coding
FBtr0334462.1,protein_coding
FBtr0334463.1,protein_coding
FBtr0334464.1,protein_coding
FBtr0334465.1,protein_coding
FBtr0334466.1,lincRNA
FBtr0334467.1,pseudogene
FBtr0334468.1,protein_coding
FBtr0334469.1,protein_coding
FBtr0334476.1,lincRNA
FBtr0334478.1,pseudogene
FBtr0334479.1,protein_coding
FBtr0334480.1,lincRNA
FBtr0334481.1,lincRNA
FBtr0334482.1,protein_coding
FBtr0334483.1,protein_coding
FBtr0334484.1,pseudogene
FBtr0334486.1,pseudogene
FBtr0334487.1,protein_coding
FBtr0334488.1,protein_coding
FBtr0334489.1,protein_coding
FBtr0334490.1,lincRNA
FBtr0334492.1,protein_coding
FBtr0334493.1,protein_coding
FBtr0334494.1,protein_coding
FBtr0334495.1,protein_coding
FBtr0334496.1,protein_coding
FBtr0334497.1,protein_coding
FBtr0334498.1,protein_coding
FBtr0334499.1,protein_coding
FBtr0334500.1,protein_coding
FBtr0334501.1,protein_coding
FBtr0334502.1,protein_coding
FBtr0334503.1,protein_coding
FBtr0334504.1,protein_coding
FBtr0334505.1,protein_coding
FBtr0334506.1,protein_coding
FBtr0334507.1,protein_coding
FBtr0334508.1,protein_coding
FBtr0334509.1,protein_coding
FBtr0334510.1,protein_coding
FBtr0334511.1,protein_coding
FBtr0334512.1,protein_coding
FBtr0334513.1,protein_coding
FBtr0334514.1,protein_coding
FBtr0334515.1,protein_coding
FBtr0334516.1,protein_coding
FBtr0334517.1,protein_coding
FBtr0334518.1,protein_coding
